非洲	Africa
3月7號	7 marzo
3月8號	8 marzo
3月4號	4 marzo
3月10號	10 marzo
3月11號	11 marzo
3月6號	6 marzo
3月13號	13 marzo
3月9號	9 marzo
3月12號	12 marzo
3月15號	15 marzo
3月14號	14 marzo
C++	C++
鹽酸	Acido cloridrico
12月16號	16 dicembre
12月17號	17 dicembre
3月16號	16 marzo
3月17號	17 marzo
3月18號	18 marzo
3月19號	19 marzo
1989年	1989
1988年	1988
3月20號	20 marzo
1987年	1987
1986年	1986
1985年	1985
1984年	1984
3月21號	21 marzo
1983年	1983
3月22號	22 marzo
1982年	1982
1981年	1981
12月18號	18 dicembre
1980年	1980
3月23號	23 marzo
摩加迪沙	Mogadiscio
12月19號	19 dicembre
3月24號	24 marzo
3月25號	25 marzo
12月20號	20 dicembre
3月26號	26 marzo
3月27號	27 marzo
3月28號	28 marzo
3月29號	29 marzo
3月30號	30 marzo
3月31號	31 marzo
薩那	Sana’a
1970年	1970
1971年	1971
1972年	1972
1973年	1973
1974年	1974
1975年	1975
1976年	1976
1977年	1977
1978年	1978
1979年	1979
1969年	1969
三十年戰爭	Guerra dei trent'anni
本篤十六世	Papa Benedetto XVI
4月15號	15 aprile
4月13號	13 aprile
4月12號	12 aprile
4月14號	14 aprile
4月11號	11 aprile
4月10號	10 aprile
4月8號	8 aprile
4月9號	9 aprile
4月7號	7 aprile
4月6號	6 aprile
4月5號	5 aprile
4月4號	4 aprile
4月3號	3 aprile
4月1號	1º aprile
4月2號	2 aprile
希末·高爾 (總理)	Helmut Kohl
4月16號	16 aprile
4月17號	17 aprile
4月18號	18 aprile
4月19號	19 aprile
4月20號	20 aprile
4月21號	21 aprile
4月22號	22 aprile
4月23號	23 aprile
4月24號	24 aprile
4月25號	25 aprile
4月26號	26 aprile
4月27號	27 aprile
4月28號	28 aprile
4月29號	29 aprile
4月30號	30 aprile
衞星	Satellite naturale
5月1號	1º maggio
5月2號	2 maggio
5月3號	3 maggio
暴風雪號航天飛機	Buran (navetta spaziale)
5月4號	4 maggio
5月5號	5 maggio
5月6號	6 maggio
5月7號	7 maggio
5月8號	8 maggio
5月9號	9 maggio
5月10號	10 maggio
5月11號	11 maggio
5月12號	12 maggio
5月13號	13 maggio
5月14號	14 maggio
5月15號	15 maggio
土衞六	Titano (astronomia)
5月16號	16 maggio
5月17號	17 maggio
5月18號	18 maggio
5月19號	19 maggio
5月20號	20 maggio
5月21號	21 maggio
5月22號	22 maggio
5月23號	23 maggio
5月24號	24 maggio
5月25號	25 maggio
5月26號	26 maggio
5月27號	27 maggio
5月28號	28 maggio
5月29號	29 maggio
5月30號	30 maggio
5月31號	31 maggio
屈福	Watford
保羅麥卡尼	Paul McCartney
12月21號	21 dicembre
6月14號	14 giugno
6月15號	15 giugno
6月13號	13 giugno
6月10號	10 giugno
6月7號	7 giugno
6月11號	11 giugno
6月9號	9 giugno
6月12號	12 giugno
6月6號	6 giugno
6月8號	8 giugno
6月5號	5 giugno
6月3號	3 giugno
6月2號	2 giugno
6月1號	1º giugno
6月4號	4 giugno
靈高史達	Ringo Starr
拿坡利	Napoli
12月22號	22 dicembre
佐治夏里遜	George Harrison
1968年	1968
1967年	1967
1966年	1966
1965年	1965
1964年	1964
6月16號	16 giugno
巴勒摩	Palermo
6月30號	30 giugno
6月29號	29 giugno
6月28號	28 giugno
6月26號	26 giugno
6月25號	25 giugno
6月22號	22 giugno
6月27號	27 giugno
6月24號	24 giugno
6月20號	20 giugno
6月23號	23 giugno
6月19號	19 giugno
6月18號	18 giugno
6月21號	21 giugno
6月17號	17 giugno
12月23號	23 dicembre
威廉二世 (德國)	Guglielmo II di Germania
阿諾舒華辛力加	Arnold Schwarzenegger
7月15號	15 luglio
7月13號	13 luglio
7月12號	12 luglio
7月10號	10 luglio
7月9號	9 luglio
7月14號	14 luglio
7月8號	8 luglio
7月7號	7 luglio
7月6號	6 luglio
7月5號	5 luglio
7月2號	2 luglio
7月4號	4 luglio
7月3號	3 luglio
7月1號	1º luglio
7月11號	11 luglio
12月24號	24 dicembre
7月31號	31 luglio
7月30號	30 luglio
7月29號	29 luglio
7月28號	28 luglio
7月27號	27 luglio
7月25號	25 luglio
7月24號	24 luglio
7月23號	23 luglio
7月26號	26 luglio
7月22號	22 luglio
7月19號	19 luglio
7月21號	21 luglio
7月20號	20 luglio
7月17號	17 luglio
7月18號	18 luglio
7月16號	16 luglio
足球	Calcio (sport)
12月25號	25 dicembre
1963年	1963
歷赫·卡錢斯基	Lech Kaczyński
12月26號	26 dicembre
猶太人大屠殺	Olocausto
1962年	1962
IPhone	IPhone
8月14號	14 agosto
8月15號	15 agosto
8月13號	13 agosto
8月12號	12 agosto
8月11號	11 agosto
8月10號	10 agosto
8月8號	8 agosto
8月7號	7 agosto
8月9號	9 agosto
8月5號	5 agosto
8月4號	4 agosto
8月2號	2 agosto
8月3號	3 agosto
8月6號	6 agosto
8月1號	1º agosto
烏甸尼	Udine
格林兄弟	Fratelli Grimm
IPad	IPad
12月27號	27 dicembre
馬德里	Madrid
潛水艇	Sottomarino
8月16號	16 agosto
可口可樂	Coca-Cola
8月29號	29 agosto
8月28號	28 agosto
8月30號	30 agosto
8月25號	25 agosto
8月26號	26 agosto
8月23號	23 agosto
8月27號	27 agosto
8月21號	21 agosto
8月20號	20 agosto
8月24號	24 agosto
8月18號	18 agosto
8月17號	17 agosto
8月22號	22 agosto
8月19號	19 agosto
8月31號	31 agosto
米高積臣	Michael Jackson
12月28號	28 dicembre
流行性感冒	Influenza
波哥大	Bogotá
巴西利亞	Brasilia
9月15號	15 settembre
9月14號	14 settembre
9月13號	13 settembre
9月12號	12 settembre
9月8號	8 settembre
9月11號	11 settembre
9月7號	7 settembre
9月10號	10 settembre
9月5號	5 settembre
9月4號	4 settembre
9月9號	9 settembre
9月2號	2 settembre
9月6號	6 settembre
9月1號	1º settembre
9月3號	3 settembre
12月29號	29 dicembre
古龍水	Acqua di Colonia
利馬	Lima
亂世佳人	Via col vento (romanzo)
亂世佳人 (電影)	Via col vento
加拿大行省	Province e territori del Canada
9月30號	30 settembre
9月29號	29 settembre
9月28號	28 settembre
9月27號	27 settembre
9月26號	26 settembre
9月25號	25 settembre
聖地亞哥	Santiago del Cile
9月23號	23 settembre
9月22號	22 settembre
9月24號	24 settembre
9月21號	21 settembre
9月20號	20 settembre
9月18號	18 settembre
9月17號	17 settembre
9月19號	19 settembre
9月16號	16 settembre
基多	Quito
12月30號	30 dicembre
蘇克雷	Sucre (città)
12月31號	31 dicembre
10月1號	1º ottobre
10月15號	15 ottobre
10月12號	12 ottobre
10月10號	10 ottobre
10月14號	14 ottobre
10月9號	9 ottobre
10月8號	8 ottobre
10月13號	13 ottobre
10月7號	7 ottobre
10月11號	11 ottobre
10月6號	6 ottobre
10月4號	4 ottobre
10月5號	5 ottobre
10月3號	3 ottobre
10月2號	2 ottobre
亞松森	Asunción
山羊	Capra hircus
10月31號	31 ottobre
10月30號	30 ottobre
10月29號	29 ottobre
10月28號	28 ottobre
10月26號	26 ottobre
10月25號	25 ottobre
10月24號	24 ottobre
10月27號	27 ottobre
10月22號	22 ottobre
10月23號	23 ottobre
10月20號	20 ottobre
10月21號	21 ottobre
10月19號	19 ottobre
10月17號	17 ottobre
10月16號	16 ottobre
10月18號	18 ottobre
巴黎聖母院	Cattedrale di Notre-Dame
11月15號	15 novembre
11月14號	14 novembre
11月13號	13 novembre
11月12號	12 novembre
11月11號	11 novembre
11月10號	10 novembre
11月7號	7 novembre
11月8號	8 novembre
11月9號	9 novembre
11月6號	6 novembre
11月5號	5 novembre
11月4號	4 novembre
11月3號	3 novembre
11月2號	2 novembre
11月1號	1º novembre
巴拉馬利波	Paramaribo
11月30號	30 novembre
11月29號	29 novembre
11月28號	28 novembre
11月27號	27 novembre
11月26號	26 novembre
11月25號	25 novembre
11月23號	23 novembre
11月24號	24 novembre
11月21號	21 novembre
11月20號	20 novembre
11月22號	22 novembre
11月19號	19 novembre
11月18號	18 novembre
11月17號	17 novembre
11月16號	16 novembre
加德滿都	Katmandu
哈德遜灣	Baia di Hudson
查理大帝	Carlo Magno
聖荷西	San José
安	Ain
坎培拉	Canberra
木衛一	Io (astronomia)
雪梨 (澳洲)	Sydney
綠	Verde
哈德遜河	Hudson
墨爾本	Melbourne
紅	Rosso
木衞三	Ganimede (astronomia)
珀斯	Perth (Australia Occidentale)
火	Fuoco
西澳洲	Australia Occidentale
新南威爾士	Nuovo Galles del Sud
地球大氣層	Atmosfera terrestre
北領地	Territorio del Nord
澳洲首都地區	Territorio della Capitale Australiana
馬拿瓜	Managua
巴拿馬城	Panamá (città)
天衛三	Titania (astronomia)
天衛四	Oberon (astronomia)
佐治奧威爾	George Orwell
天衛二	Umbriel (astronomia)
黃金丘	Côte-d'Or
天衛一	Ariel (astronomia)
天衛五	Miranda (astronomia)
艾美麗雅	Amelia Earhart
海衞一	Tritone (astronomia)
尼羅河	Nilo
赫福郡	Hertfordshire
織女星	Vega
蘇門答臘	Sumatra
剛果河	Congo (fiume)
尼日河	Niger (fiume)
剌八	Rabat
彗星	Cometa
阿爾及爾	Algeri
突尼斯	Tunisi
的黎波里	Tripoli
吉布提城	Gibuti (città)
德黑蘭	Teheran
阿迪斯阿貝巴	Addis Abeba
耶加達	Giacarta
安卡拉	Ankara
阿斯馬拉	Asmara
恩賈梅納	N'Djamena
尼亞美	Niamey
或索	Nouakchott
利雅得	Riyad
1961年	1961
巴馬科	Bamako
呎	Piede (unità di misura)
貝爾格萊德	Belgrado
達喀爾	Dakar
康納克立	Conakry
比紹	Bissau
Category:維基百科模	Categoria:Template
培亞	Praia
1960年	1960
爪哇	Giava
Category:模	Categoria:Template per tema
阿克拉	Accra
大馬士革	Damasco
雅穆蘇克雷	Yamoussoukro
法屬圭亞那	Guyana francese
Ouagadougou	Ouagadougou
Freetown	Freetown
亞馬遜河	Rio delle Amazzoni
阿布賈	Abuja
洛美	Lomé
加里曼丹	Kalimantan
波圖奴埠	Porto-Novo
安曼	Amman
雅溫得	Yaoundé
Category:運動模	Categoria:Template sport
蘇拉威西	Sulawesi
馬拉博	Malabo
貝魯特	Beirut
Category:科學模	Categoria:Template per tema - Scienze matematiche, fisiche, naturali
利伯維爾	Libreville
馬斯喀特	Mascate
摩鹿加群島	Molucche
Category:史模	Categoria:Template storia
班基	Bangui
金沙薩	Kinshasa
布拉柴維爾	Brazzaville
布松布拉	Bujumbura
尼科西亞	Nicosia
基加利	Kigali
多哈	Doha
小行星	Asteroide
杜篤瑪	Dodoma
賴羅比	Nairobi
里朗威	Lilongwe
Category:地理模	Categoria:Template geografia
盧薩卡	Lusaka
麥納瑪	Manama
日食	Eclissi solare
馬布多	Maputo
坎帕拉	Kampala
Luanda	Luanda
馬塞盧	Maseru
二進制	Sistema numerico binario
學校	Scuola
安塔那那利佛	Antananarivo
大學	Università
嘉波隆里	Gaborone
哈拉雷	Harare
嘉麗絲姬莉	Grace Kelly
普利托里亞	Pretoria
路易港	Port Louis
乒乓波	Tennistavolo
溫荷克	Windhoek
超新星	Supernova
Wikipedia:沙盤	Wikipedia:Pagina delle prove
Wikipedia:概述	Aiuto:Benvenuto
住宅	Casa
市鎮	Town
手提電腦	Computer portatile
硬件	Hardware
代數學	Algebra
巴斯克自治區	Paesi Baschi
地圖	Mappa
河	Fiume
奧薩斯庫	Osasco (San Paolo)
武當山	Monti Wudang
亞拉岡	Aragona
前36年	36 a.C.
前20年	20 a.C.
前40年	40 a.C.
前39年	39 a.C.
前37年	37 a.C.
前22年	22 a.C.
氨	Ammoniaca
前38年	38 a.C.
好望角	Capo di Buona Speranza
格拉斯哥	Glasgow
前28年	28 a.C.
前18年	18 a.C.
前15年	15 a.C.
前33年	33 a.C.
硫酸	Acido solforico
前30年	30 a.C.
前12年	12 a.C.
頤和園	Palazzo d'Estate (Pechino)
Template:世青盃	Template:Campionato mondiale di calcio Under-20
同海機場	Aeroporto di Dong Hoi
太空	Spazio (astronomia)
前45年	45 a.C.
前46年	46 a.C.
前41年	41 a.C.
前49年	49 a.C.
前42年	42 a.C.
前25年	25 a.C.
前47年	47 a.C.
前10年	10 a.C.
望遠鏡	Telescopio
第57屆美國總統選舉	Elezioni presidenziali negli Stati Uniti d'America del 2012
Category:馬來西亞史	Categoria:Storia della Malesia
人造牛油	Margarina
各話人口一覽	Lingue per numero di parlanti madrelingua
底板	Scheda madre
Category:大學舊生	Categoria:Studenti per università
Category:台灣史	Categoria:Storia di Taiwan
古里提巴	Curitiba
千年女王	La regina dei mille anni
Category:土耳其史	Categoria:Storia della Turchia
森林	Foresta
Category:日本史	Categoria:Storia del Giappone
Category:1888年	Categoria:Eventi del 1888
USB記憶體	Chiave USB
Zichyújfalu	Zichyújfalu
Me	ME
硬碟	Disco rigido
狄更生	Emily Dickinson
伯力	Chabarovsk
碧根鮑華	Franz Beckenbauer
略夫	Joachim Löw
彼得積遜	Peter Jackson
Category:蘇聯人	Categoria:Sovietici
頻渣別省	Punjab (Pakistan)
Category:1421年出世	Categoria:Nati nel 1421
科莫多巨蜥	Varanus komodoensis
海軍	Marina militare
貝加爾海豹	Pusa sibirica
羅宋湯	Boršč
Category:越南史	Categoria:Storia del Vietnam
Category:巴基斯坦史	Categoria:Storia del Pakistan
Category:1421年	Categoria:Eventi del 1421
Category:1481年	Categoria:Eventi del 1481
Category:人物模	Categoria:Template sinottici - Biografie
約伯記	Libro di Giobbe
箴言	Libro dei Proverbi
魯爾艾比奧爾	Raúl Albiol
孔子	Confucio
莎拉伯恩哈特	Sarah Bernhardt
十腳目	Decapoda
瑪琳黛德麗	Marlene Dietrich
瑪莉蓮夢露	Marilyn Monroe
Corbin Bleu	Corbin Bleu
Category:數學	Categoria:Matematica
Category:人造語言	Categoria:Lingue artificiali
法羅群島	Fær Øer
Category:印度史	Categoria:Storia dell'India
莫西	Mohamed Morsi
Category:菲律賓史	Categoria:Storia delle Filippine
Category:泰國史	Categoria:Storia della Thailandia
峇里	Bali
福爾摩斯	Sherlock Holmes
莫斯科歌劇院脅持事件	Crisi del teatro Dubrovka
前107年	107 a.C.
文藝復興	Rinascimento
前143年	143 a.C.
柯比意	Le Corbusier
前126年	126 a.C.
前116年	116 a.C.
前136年	136 a.C.
前113年	113 a.C.
前140年	140 a.C.
Category:鶴科	Categoria:Gruidae
前150年	150 a.C.
柱	Colonna
Category:1888年出世	Categoria:Nati nel 1888
前130年	130 a.C.
1488年	1488
歐羅	Euro
美金	Dollaro statunitense
地中海	Mar Mediterraneo
威尼斯共和國	Repubblica di Venezia
遼國	Dinastia Liao
杭州	Hangzhou
2007年死	Morti nel 2007
基督教	Cristianesimo
Windows 8	Windows 8
Template:亞洲	Template:Asia
1004年	1004
金朝	Dinastia Jīn
西雅圖	Seattle
柏林圍牆	Muro di Berlino
恆河	Gange
巴爾的摩	Baltimora
北馬魯古省	Maluku Settentrionale
絲蓮·迪安	Céline Dion
大洲	Continente
Template:ALA	Template:ALA
阿地利	Adelaide (Australia)
雀	Aves
達吉斯坦	Daghestan
首都	Capitale (città)
芒桑	Monzón
古吉拉特話	Lingua gujarati
2011年死	Morti nel 2011
2012年死	Morti nel 2012
葡萄牙文	Lingua portoghese
月份	Mese
凱末爾	Mustafa Kemal Atatürk
1948年	1948
綫蟲動物	Nematoda
車臣共和國	Cecenia
1949年	1949
格羅茲尼	Groznyj
愛爾瑪詹鎮	Almazán
黃現璠	Huang Xianfan
1956年	1956
1200年	1200
1201年	1201
1202年	1202
1203年	1203
1204年	1204
1205年	1205
1206年	1206
1941年	1941
1207年	1207
1208年	1208
1945年	1945
1209年	1209
1210年	1210
1211年	1211
1958年	1958
1212年	1212
1926年	1926
1213年	1213
1947年	1947
1944年	1944
1952年	1952
鑽石	Diamante
比爾蓋茨	Bill Gates
日文	Lingua giapponese
百科全書	Enciclopedia
DVD	DVD
RAM	RAM
頭版	Pagina principale
處理器	CPU
1959年	1959
1957年	1957
路由器	Router
電阻器	Resistore
電容器	Condensatore (elettrotecnica)
電感器	Induttore
阿道夫布特南特	Adolf Friedrich Johann Butenandt
卡拉恰伊-切爾克斯共和國	Karačaj-Circassia
分貝	Decibel
薩拉托夫	Saratov
薩拉托夫州	Oblast' di Saratov
電晶體	Transistor
1214年	1214
1215年	1215
棒球	Baseball
籃球	Pallacanestro
1216年	1216
木球	Cricket
哥爾夫球	Golf
欖球	Rugby
1217年	1217
1218年	1218
大衛寶兒	David Bowie
UTC-6	UTC-6
賽車	Automobilismo
1219年	1219
奧林匹克運動會	Giochi olimpici
UTC-5	UTC-5
1220年	1220
1221年	1221
UTC-4:30	UTC-4:30
1222年	1222
1223年	1223
歐亞大陸	Eurasia
1224年	1224
1225年	1225
1226年	1226
1227年	1227
1228年	1228
1229年	1229
1230年	1230
長江	Fiume Azzurro
1231年	1231
1232年	1232
1233年	1233
1234年	1234
1235年	1235
1236年	1236
西伯利亞	Siberia
1237年	1237
弗朗西斯科哥雅	Francisco Goya
1238年	1238
1239年	1239
1240年	1240
1241年	1241
1242年	1242
1243年	1243
1244年	1244
1245年	1245
1246年	1246
貧血	Anemia
喜馬拉雅山	Himalaya
安第斯山脈	Ande
洛磯山脈	Montagne Rocciose
好望角鎮	Città del Capo
爹濱	Durban
高加索山脈	Catena del Caucaso
韃靼斯坦共和國	Tatarstan
1247年	1247
1248年	1248
裏海	Mar Caspio
1249年	1249
1250年	1250
1251年	1251
1252年	1252
1253年	1253
1254年	1254
1255年	1255
1256年	1256
地下鐵	Metropolitana
1257年	1257
維多利亞湖	Lago Vittoria
1258年	1258
1259年	1259
1260年	1260
1261年	1261
1262年	1262
坦噶尼喀湖	Lago Tanganica
1263年	1263
貝加爾湖	Lago Bajkal
1264年	1264
1265年	1265
1266年	1266
1267年	1267
1268年	1268
1269年	1269
1270年	1270
1271年	1271
1272年	1272
1273年	1273
1274年	1274
1275年	1275
1276年	1276
1277年	1277
1278年	1278
1279年	1279
1280年	1280
1281年	1281
1282年	1282
1283年	1283
1284年	1284
1285年	1285
1286年	1286
1287年	1287
1288年	1288
1289年	1289
1290年	1290
1291年	1291
1292年	1292
1293年	1293
1294年	1294
1295年	1295
1296年	1296
1297年	1297
1298年	1298
1299年	1299
達利	Salvador Dalí
丟勒	Albrecht Dürer
梵高	Vincent van Gogh
葛飾北齋	Katsushika Hokusai
芙烈達卡蘿	Frida Kahlo
馬蒂斯	Henri Matisse
米高安哲羅	Michelangelo Buonarroti
畢加索	Pablo Picasso
拉斐爾	Raffaello Sanzio
林布蘭	Rembrandt
魯本斯	Pieter Paul Rubens
希南	Sinān
安迪華荷	Andy Warhol
萊特	Frank Lloyd Wright
1300年	1300
1301年	1301
1302年	1302
1303年	1303
1304年	1304
1305年	1305
巴士	Autobus
無軌電車	Filobus
有軌電車	Tram
努瓦斯	Abu Nuwas
安徒生	Hans Christian Andersen
松尾芭蕉	Matsuo Bashō
拜倫	George Gordon Byron
塞萬提斯	Miguel de Cervantes
喬叟	Geoffrey Chaucer
巴比倫	Babilonia
契訶夫	Anton Čechov
狄更斯	Charles Dickens
奧蘭群島	Isole Åland
加泰隆尼亞	Catalogna
1306年	1306
1307年	1307
華倫西亞自治區	Comunità valenzana
1308年	1308
1309年	1309
1310年	1310
1311年	1311
1312年	1312
1313年	1313
1314年	1314
1315年	1315
1316年	1316
1317年	1317
1318年	1318
UTC-4	UTC-4
1319年	1319
1320年	1320
1321年	1321
1322年	1322
1323年	1323
1324年	1324
1325年	1325
1326年	1326
安達盧西亞	Andalusia
開曼羣島	Isole Cayman
1327年	1327
愛華頓	Everton Football Club
1328年	1328
麥加	La Mecca
哲古華拉	Che Guevara
祖高域	Novak Đoković
加那利群島	Isole Canarie
毛澤東	Mao Tse-tung
休達	Ceuta
西安	Xi'an
空中巴士 A380	Airbus A380
梅利利亞	Melilla
喀布爾	Kabul
廁紙	Carta igienica
背囊	Zaino
被	Copriletto
碳纖維	Fibra di carbonio
拉薩	Lhasa
性行為	Rapporto sessuale
馬紀斯	Gabriel García Márquez
歌德	Johann Wolfgang von Goethe
陰道	Vagina
淡米爾文	Lingua tamil
哲學	Filosofia
紅矮星	Nana rossa
1329年	1329
Category:即刻刪除候選	Categoria:Cancellare subito
鋼琴	Pianoforte
1330年	1330
1331年	1331
1332年	1332
1333年	1333
1334年	1334
Rap	Rap
1335年	1335
1336年	1336
1337年	1337
1338年	1338
1339年	1339
1340年	1340
1341年	1341
1342年	1342
1343年	1343
1344年	1344
1345年	1345
1346年	1346
1347年	1347
1348年	1348
1349年	1349
1350年	1350
茶	Tè
馬哥孛羅	Marco Polo
1351年	1351
Hebe Camargo	Hebe Camargo
砵崙	Portland
1400年	1400
1401年	1401
1352年	1352
1402年	1402
1353年	1353
1403年	1403
1354年	1354
1404年	1404
1355年	1355
1405年	1405
1500年	1500
多士	Toast
1406年	1406
1356年	1356
1501年	1501
1407年	1407
1357年	1357
1502年	1502
1408年	1408
1358年	1358
1503年	1503
1359年	1359
1409年	1409
1504年	1504
1360年	1360
1410年	1410
1505年	1505
1506年	1506
1411年	1411
1361年	1361
破壞	Vandalismo
1507年	1507
1412年	1412
1362年	1362
1413年	1413
1508年	1508
1363年	1363
1509年	1509
1414年	1414
1510年	1510
1415年	1415
1364年	1364
共產主義	Comunismo
1511年	1511
1416年	1416
1365年	1365
1512年	1512
1417年	1417
1366年	1366
佩皮二世	Pepi II
無政府主義	Anarchismo
1513年	1513
1418年	1418
1367年	1367
阿伏加德羅常數	Numero di Avogadro
1514年	1514
1419年	1419
資本主義	Capitalismo
1368年	1368
1515年	1515
1420年	1420
1369年	1369
1516年	1516
1421年	1421
自由主義	Liberalismo
1370年	1370
法西斯主義	Fascismo
高雲地利	Coventry
集權主義	Stato autoritario
民族主義	Nazionalismo
哈菲茲	Hafez
西撒哈拉	Sahara Occidentale
1371年	1371
1372年	1372
1373年	1373
1422年	1422
1517年	1517
1423年	1423
1518年	1518
1374年	1374
1424年	1424
1375年	1375
1519年	1519
1376年	1376
1425年	1425
1520年	1520
1521年	1521
1377年	1377
1426年	1426
菲林	Pellicola fotografica
希拉莉	Hillary Clinton
1522年	1522
1523年	1523
1427年	1427
1378年	1378
1524年	1524
1525年	1525
1428年	1428
1379年	1379
1526年	1526
1429年	1429
1380年	1380
1381年	1381
1382年	1382
1383年	1383
1430年	1430
1431年	1431
印第安納波利斯	Indianapolis
1384年	1384
1432年	1432
1385年	1385
1386年	1386
1433年	1433
1387年	1387
1434年	1434
1435年	1435
1388年	1388
網頁瀏覽器	Browser
1436年	1436
1389年	1389
大英博物館	British Museum
1437年	1437
1390年	1390
1438年	1438
1391年	1391
1439年	1439
1392年	1392
1440年	1440
游水	Nuoto
1393年	1393
1394年	1394
1395年	1395
1441年	1441
1396年	1396
1397年	1397
1442年	1442
1527年	1527
1528年	1528
1398年	1398
1443年	1443
1444年	1444
1529年	1529
1399年	1399
波音777	Boeing 777
1445年	1445
1530年	1530
1446年	1446
1531年	1531
1447年	1447
1532年	1532
1448年	1448
夢比利耶	Montpellier
1533年	1533
1449年	1449
1534年	1534
1450年	1450
1535年	1535
1451年	1451
1536年	1536
1452年	1452
1537年	1537
