Afrika	Africa
Kim Il-sung	Kim Il-sung
Jan Vermeer	Jan Vermeer
Borussia Dortmund	Ballspiel-Verein Borussia 09 Dortmund
Għenba tax-xewk	Ribes uva-crispa
Michel de Montaigne	Michel de Montaigne
Golf ta' Biskaja	Golfo di Biscaglia
Sorċid	Soricidae
Feniċi	Fenici
Akille	Achille
Gramma	Grammo
.mt	.mt
Michelangelo Merisi da Caravaggio	Michelangelo Merisi da Caravaggio
Tim nazzjonali tal-futbol ta' Spanja	Nazionale di calcio della Spagna
Martin Weinek	Martin Weinek
Björk	Björk
H. G. Wells	H. G. Wells
Tumas More	Tommaso Moro
Fernando Torres	Fernando Torres
Lamantin	Trichechus
Baħar Liguri	Mar Ligure
Dima Bilan	Dima Bilan
Lega Anżejatika	Lega anseatica
Kubiżmu	Cubismo
Qawwiet tal-Assi tat-Tieni Gwerra Dinjija	Potenze dell'Asse
Wikipedija:Mistoqsijiet rikorrenti	Aiuto:FAQ
Għar ta' Thien Duong	Grotta Thien Duong
Arg-é Bam	Arg-e Bam
Tim nazzjonali tal-futbol tal-Ġermanja	Nazionale di calcio della Germania
Gustave Flaubert	Gustave Flaubert
San Mattew	Matteo apostolo ed evangelista
Sant'Ambroġju	Sant'Ambrogio
Ġwanni Kriżostmu	Giovanni Crisostomo
Papa Piju X	Papa Pio X
Papa Ljun XIII	Papa Leone XIII
Rasputin	Grigorij Efimovič Rasputin
San Girgor Nażjanżenu	Gregorio Nazianzeno
Egon Schiele	Egon Schiele
Duminku ta' Guzmán	Domenico di Guzmán
Hamit Altıntop	Hamit Altıntop
Maximilien Robespierre	Maximilien de Robespierre
Ġlormu	San Girolamo
San Bażilju	San Basilio
Michel Foucault	Michel Foucault
Daniel Van Buyten	Daniel Van Buyten
Ilarju ta' Poitiers	Ilario di Poitiers
Rabat (Malta)	Rabat (Malta)
Fgura	Figura (Malta)
Żejtun	Zeitun
Naxxar	Nasciaro
Iż-Żurrieq	Zurrico
John Henry Newman	John Henry Newman
Ħ'Attard	Attard
Ħaż-Żebbuġ	Casal Zebbugi
Morus (botanika)	Morus (botanica)
Son Doong	Grotta Son Doong
Alex Ferguson	Alex Ferguson
Erwin Hoffer	Erwin Hoffer
Arkanġlu Mikiel	Arcangelo Michele
Titan	Titani
Kardinal	Cardinale
Iżabella ta' Kastilja	Isabella di Castiglia
Liebru	Lepus (genere)
Felix Mendelssohn	Felix Mendelssohn
Orikteropu	Orycteropus afer
Leonardo Araújo	Leonardo Nascimento de Araújo
Metodu xjentifiku	Metodo scientifico
Espoo	Espoo
Bijodiversità	Biodiversità
Kannella (kulur)	Marrone
Tizjanu	Tiziano
Matteo Renzi	Matteo Renzi
Venere (mitoloġija)	Venere (divinità)
Tazza tad-Dinja tal-Futbol 2002	Campionato mondiale di calcio 2002
Tim nazzjonali tal-futbol tal-Ingilterra	Nazionale di calcio dell'Inghilterra
Tim nazzjonali tal-futbol ta' Franza	Nazionale di calcio della Francia
Sid Vicious	Sid Vicious
Mario Monti	Mario Monti
Stojċiżmu	Stoicismo
Martin Heidegger	Martin Heidegger
Tazza tad-Dinja tal-Futbol 1930	Campionato mondiale di calcio 1930
Università ta' New York	Università di New York
Giulio Andreotti	Giulio Andreotti
Park Ji-Sung	Park Ji-Sung
Slaten Maġi	Magi (Bibbia)
Charles de Foucauld	Charles de Foucauld
Pajjiżi Nordiċi	Paesi nordici
Kategorija:Mudelli tal-kimika	Categoria:Template chimica
Trattat ta' Liżbona	Trattato di Lisbona
Claudio Monteverdi	Claudio Monteverdi
Sami Khedira	Sami Khedira
FC Baku	Bakı Futbol Klubu
Provinċja ta' Soria	Provincia di Soria
Arkanġlu Rafel	Arcangelo Raffaele
George Abela	George Abela
Moħammed VI	Muhammad VI del Marocco
Jum l-Indipendenza	Festa nazionale
Lawrence Gonzi	Lawrence Gonzi
It-Tieni Diviżjoni Maltija	Second Division (Malta)
Żejtun Corinthians FC	Zejtun Corinthians F.C.
L-Ewwel Diviżjoni Maltija	First Division (Malta)
Assedju ta' Malta (1565)	Assedio di Malta
CONMEBOL	Confederación sudamericana de Fútbol
Erbivoru	Erbivoro
Herbert von Bismarck	Herbert von Bismarck
Schönhausen	Schönhausen (Elbe)
Oskar Schindler	Oskar Schindler
Enejide	Eneide
Flamurtari Vlorë	Klubi Sportiv Flamurtari Vlorë
Besa Kavajë	Klubi Sportiv Besa Kavajë
KF Laçi	Klubi Futbollit Laçi
Affiss	Affisso
Norberto Murara Neto	Norberto Murara Neto
L-Għanja tal-Milied	Canto di Natale
Semitiku	Semiti
Marrara	Cistifellea
Sottospeċi	Sottospecie
Ħassan II	Hasan II del Marocco
It-Tielet Repubblika Franċiża	Terza Repubblica francese
Didelphinae	Didelphinae
Joyeux Noël	Joyeux Noël - Una verità dimenticata dalla storia
FK Kukësi	Futboll Klub Kukësi
KF Skënderbeu Korçë	Klubi Sportiv Skënderbeu
Carlos Bacca	Carlos Bacca
Yıldıray Baştürk	Yıldıray Baştürk
Alfred Wegener	Alfred Wegener
Juli Zeh	Juli Zeh
Żingari	Zingari
Edith Stein	Edith Stein
Friedrich Carl von Savigny	Friedrich Carl von Savigny
Walter Andreas Schwarz	Walter Andreas Schwarz
Wilhelm von Humboldt	Wilhelm von Humboldt
Wikipedija:Vetrina/Senjalazzjonijiet	Wikipedia:Vetrina/Segnalazioni
Tazza tad-Dinja tal-Futbol 2014	Campionato mondiale di calcio 2014
Coronel Fabriciano	Coronel Fabriciano
L-Integral	Integrale
Senglea Athletic FC	Senglea Athletic Football Club
Miroslav Klose	Miroslav Klose
Alla Pugacheva	Alla Borisovna Pugačëva
Dante Bonfim Costa Santos	Dante Bonfim Costa Santos
Isco	Francisco Román Alarcón
Fes	Fès
Liebru taż-żarbuna tas-silġ	Lepus americanus
Greenpeace	Greenpeace
KS Vllaznia Shkodër	Klubi Sportiv Vllaznia
Teuta Durrës	Klubi Sportiv Teuta
Arkanġlu Gabrijel	Arcangelo Gabriele
Mata Hari	Mata Hari
Fußball-Bundesliga	Bundesliga
Pressjoni tad-demm	Pressione del sangue
Feria del Sol (Mérida)	Feria del Sol
Enea	Enea
Politiku	Politico
David Villa	David Villa
Demenzja	Demenza
Jürgen Klopp	Jürgen Klopp
Tazza tan-Nazzjonijiet Afrikani	Coppa delle Nazioni Africane
Romeo u Ġuljetta	Romeo e Giulietta
Konfederazzjoni Ażjatika tal-Futbol	Asian Football Confederation
Robin Williams	Robin Williams
Normanni	Normanni
Tim nazzjonali tal-futbol tal-Brażil	Nazionale di calcio del Brasile
Grupp (matematika)	Gruppo (matematica)
Mesut Özil	Mesut Özil
Isabel Allende	Isabel Allende
Wes Brown	Wes Brown
It-Tempesta	La tempesta
Jum l-Indipendenza (Stati Uniti)	Giorno dell'Indipendenza (Stati Uniti d'America)
Mudell:Ċita ktieb	Template:Cita libro
Robert Tappan Morris	Robert Morris (hacker)
Divorzju	Divorzio
Chrzanów	Chrzanów (Piccola Polonia)
Impuls FC Dilijan	Ērebowni-Diliǰan Marzakan Akowmbë
Medjugori	Međugorje
Suffiss	Suffisso
Artiklu (grammatika)	Articolo (linguistica)
Australopithecus	Australopithecus
Festival tal-Eurovision tat-Tfal	Junior Eurovision Song Contest
Kaspar Capparoni	Kaspar Capparoni
Ħolma ta’ Lejla Sajfija	Sogno di una notte di mezza estate
Berthe Morisot	Berthe Morisot
Manuel Neuer	Manuel Neuer
Penny Black	Penny Black
Armistizju	Armistizio
Anthony Limbombe	Anthony Limbombe
KV Mechelen	Yellow Red Koninklijke Voetbalclub Mechelen
Heiko Westermann	Heiko Westermann
Montenegro fil-Festival tal-Eurovision	Montenegro all'Eurovision Song Contest
Papa Ċelestinu V	Papa Celestino V
Luftëtari Gjirokastër	Klubi Sportiv Luftëtari Gjirokastër
Nektarivoru	Nettarivoro
Amedeo Modigliani	Amedeo Modigliani
Appendiċite	Appendicite
Marco Streller	Marco Streller
Hakan Yakın	Hakan Yakın
Ludovic Magnin	Ludovic Magnin
Diego Benaglio	Diego Benaglio
Daniel Bernoulli	Daniel Bernoulli
Jacob Bernoulli	Jakob Bernoulli
Stella Mwangi	Stella Mwangi
Dziecinów	Dziecinów
Pajjiż interkjuż	Stato senza sbocco al mare
Jacob II Bernoulli	Jakob Bernoulli II
Johann III Bernoulli	Johann III Bernoulli
Nicolaus I Bernoulli	Nicolaus Bernoulli
Johann II Bernoulli	Johann II Bernoulli
Nicolaus II Bernoulli	Nicolaus II Bernoulli
Gwerer Puniċi	Guerre puniche
Ġunone	Giunone
Massimo Oddo	Massimo Oddo
Fraizer Campbell	Fraizer Campbell
Allianz Arena	Allianz Arena
San Ġużepp	San Giuseppe
Hidetoshi Nakata	Hidetoshi Nakata
FK Borac Banja Luka	Fudbalski Klub Borac Banja Luka
L-Aħħar Ċena (Leonardo)	Ultima Cena (Leonardo)
Macroscelididae	Macroscelididae
Dugongu	Dugong dugon
Galway	Galway
Mario Balotelli	Mario Balotelli
Marvin Compper	Marvin Compper
Fenek ta' denbu qotni tal-muntanji	Sylvilagus nuttallii
Macbeth	Macbeth
Theria	Theria
Akropoli ta' Ateni	Acropoli di Atene
Filatelija	Filatelia
Stromboli	Isola di Stromboli
The Fame	The Fame
FK Austria Wien	Fußballklub Austria Wien
SK Rapid Wien	Sportklub Rapid
Venere ta' Willendorf	Venere di Willendorf
Bandiera ta' Malta	Bandiera di Malta
Teorija tal-grafi	Teoria dei grafi
Lola Pagnani	Lola Pagnani
Bitcoin	Bitcoin
Tim nazzjonali tal-futbol tad-Danimarka	Nazionale di calcio della Danimarca
Black metal	Black metal
Ġeroglifiċi Eġizzjani	Geroglifici egizi
Pika ta' Kozlov	Ochotona koslowi
Sataniżmu	Satanismo
Grawnd Nazzjonali ta' Bejġing	Stadio nazionale di Pechino
Stadio Giuseppe Meazza	Stadio Giuseppe Meazza
SC Wiener Neustadt	Sportclub Wiener Neustadt
Plotinu	Plotino
Tim nazzjonali tal-futbol tal-Kroazja	Nazionale di calcio della Croazia
Eomanis	Eomanis waldi
Tim nazzjonali tal-futbol tal-Greċja	Nazionale di calcio della Grecia
Pika ta' Muli	Ochotona muliensis
Tazza tad-Dinja tal-Futbol tal-Klabbs 2006	Coppa del mondo per club FIFA 2006
Tazza tad-Dinja tal-Futbol tal-Klabbs 2007	Coppa del mondo per club FIFA 2007
Tazza tad-Dinja tal-Futbol tal-Klabbs 2009	Coppa del mondo per club FIFA 2009
Tazza tad-Dinja tal-Futbol tal-Klabbs 2008	Coppa del mondo per club FIFA 2008
Fenek tal-bassasa	Sylvilagus palustris
Yarala	Yarala
Fenek ta' denbu qotni tal-muntanji ta' Appalach	Sylvilagus obscurus
Fenek ta' denbu qotni tal-muntanji ta' Manzano	Sylvilagus cognatus
Eklissi	Eclissi
Neymar	Neymar
Brendi	Brandy
Dominju (bijoloġija)	Dominio (biologia)
Kassisa	Ribes nigrum
Daniel Schneidermann	Daniel Schneidermann
Dragan Đokanović	Dragan Đokanović
David de Gea	David de Gea Quintana
Westfalenstadion	Signal Iduna Park
Robert Lewandowski	Robert Lewandowski
Għajnuna:Kif timmodifika artiklu	Aiuto:Modifica
Lidl	Lidl
Jupp Heynckes	Jupp Heynckes
Plutone (mitoloġija)	Plutone (divinità)
Ludmilla Radchenko	Ljudmila Radčenko
Eddie Fenech Adami	Edward Fenech-Adami
Prim Ministru ta' Malta	Primi ministri di Malta
Riccardo Montolivo	Riccardo Montolivo
Ġnien Botaniku ta' Mérida	Orto botanico di Mérida
Tazza tad-Dinja tal-Futbol tal-Klabbs 2010	Coppa del mondo per club FIFA 2010
Cristian Zaccardo	Cristian Zaccardo
Gwerra totali	Guerra totale
Nickelodeon	Nickelodeon (Stati Uniti)
Ugo Grozju	Ugo Grozio
René Adler	René Adler
Eruka	Eruca vesicaria
Ablativ	Ablativo
Tazza Ażjatika tal-Futbol	Coppa delle nazioni asiatiche
Internazzjonali Soċjalista	Internazionale Socialista
Nannakola tas-seba' tikek	Coccinella septempunctata
Santa Sede	Santa Sede
Ettore	Ettore (mitologia)
WK	Anno Domini
Reġina ta' Saba	Regina di Saba
Alġebra astratta	Algebra astratta
CONCACAF	Confederation of North, Central America and Caribbean Association Football
Skanderbeg	Giorgio Castriota Scanderbeg
Tim nazzjonali tal-futbol tal-Iżvezja	Nazionale di calcio della Svezia
Raducz	Raducz
Paul Allen	Paul Allen
Eroj	Eroe
Kuopio	Kuopio
Sirt	Sirte (Libia)
Vittoriosa Stars FC	Vittoriosa Stars Football Club
Soccer City	FNB Stadium
Tim nazzjonali tal-futbol tal-Awstrija	Nazionale di calcio dell'Austria
Tim nazzjonali tal-futbol tal-Irlanda	Nazionale di calcio dell'Irlanda
Nemanja Vidić	Nemanja Vidić
Derry	Derry
Ġuvni	Bachelor's degree
Drużiżmu	Drusi
Carlos Vidal	Carlos Vidal
Omnivoru	Onnivoro
George Best	George Best
Oliver Twist	Oliver Twist
Juan Carreño	Juan Carreño
Javier Hernández Balcázar	Javier Hernández
Tim nazzjonali tal-futbol tal-Iżvizzera	Nazionale di calcio della Svizzera
Ekwazzjoni ta' Schrödinger	Equazione di Schrödinger
Ballun tad-Deheb	Pallone d'oro
Tim nazzjonali tal-futbol tal-Polonja	Nazionale di calcio della Polonia
Foviżmu	Fauves
Tim nazzjonali tal-futbol tal-Belġju	Nazionale di calcio del Belgio
Dom Mintoff	Dom Mintoff
Sant'Antnin ta' Padova	Antonio di Padova
Eredivisie	Eredivisie
Ugo Mifsud Bonnici	Ugo Mifsud Bonnici
Guido de Marco	Guido de Marco
Pawlu Xuereb	Paul Xuereb
Liebru iswed	Lepus insularis
Ċensu Tabone	Ċensu Tabone
Konfederazzjoni Afrikana tal-Futbol	Confédération Africaine de Football
Agatha Barbara	Agatha Barbara
Tim nazzjonali tal-futbol tar-Rumanija	Nazionale di calcio della Romania
Zeca Pagodinho	Zeca Pagodinho
Dimitar Berbatov	Dimităr Berbatov
Tim nazzjonali tal-futbol tal-Ukrajna	Nazionale di calcio dell'Ucraina
Għawdex	Gozo
Tim nazzjonali tal-futbol tal-Ungerija	Nazionale di calcio dell'Ungheria
Natura mejta	Natura morta
Laura Pausini	Laura Pausini
Gwerra Anglo-Żanżibarjana	Guerra anglo-zanzibariana
Children of Bodom	Children of Bodom
Festival tal-Eurovision 1956	Eurovision Song Contest 1956
Tazza tal-Konfederazzjonijiet	FIFA Confederations Cup
Tim nazzjonali tal-futbol tas-Slovenja	Nazionale di calcio della Slovenia
Darren Fletcher	Darren Fletcher
Gowler	Portiere
Mary Cassatt	Mary Cassatt
Frankinċens	Franchincenso
Cape Town Stadium	Green Point Stadium
Xenarthra	Xenarthra
Lista ta' kimiċi organiċi	Composto organico
Lira Maltija	Lira maltese
Antonio Valencia	Luis Antonio Valencia
Tim nazzjonali tal-futbol tas-Slovakkja	Nazionale di calcio della Slovacchia
Tereża ta' Ávila	Teresa d'Ávila
Guernica (pittura)	Guernica (Picasso)
Tim nazzjonali tal-futbol ta' New Zealand	Nazionale di calcio della Nuova Zelanda
Kompjuter kwantistiku	Computer quantistico
Tazza tad-Dinja tal-Futbol 2010	Campionato mondiale di calcio 2010
Kantant	Cantante
Andrea Palladio	Andrea Palladio
Heurelho Gomes	Heurelho da Silva Gomes
Moviment Brownjan	Moto browniano
Filosofija Presokratika	Presocratici
Marvin Ogunjimi	Marvin Ogunjimi
Apparat Periferali	Periferica
Meknès	Meknes
Copa América	Copa América
Żebbuġ (Għawdex)	Żebbuġ (Gozo)
Serje ta' Fourier	Serie di Fourier
Santa Katarina ta' Lixandra	Caterina d'Alessandria
Lipari	Isole Eolie
Clayton Failla	Clayton Failla
Liebru tal-muntanji	Lepus timidus
Konfederazzjoni Oċeanika tal-Futbol	Oceania Football Confederation
Kwalifikazzjoni għall-Kampjonati Ewropej tal-Futbol 2012	Qualificazioni al campionato europeo di calcio 2012
Tim nazzjonali tal-futbol tal-Andorra	Nazionale di calcio di Andorra
Tim nazzjonali tal-futbol tal-Ażerbajġan	Nazionale di calcio dell'Azerbaigian
Klassifika dinjija tal-FIFA	Classifica mondiale della FIFA
Charlotte Perrelli	Charlotte Perrelli
Tim nazzjonali tal-futbol tal-Bulgarija	Nazionale di calcio della Bulgaria
Tim nazzjonali tal-futbol ta' Wales	Nazionale di calcio del Galles
Atomium	Atomium
Tim nazzjonali tal-futbol tal-Bożnija u Ħerżegovina	Nazionale di calcio della Bosnia ed Erzegovina
Tereża ta' Lisieux	Teresa di Lisieux
Tabella tal-midalji tal-Logħob Olimpiku tas-sajf 2008	Medagliere dei Giochi della XXIX Olimpiade
Ellis Park Stadium	Ellis Park Stadium
Tazza Interkontinentali (futbol)	Coppa Intercontinentale
Bing	Bing
Plejer tas-Sena tal-FIFA	FIFA World Player of the Year
Santa Luċija (qaddisa)	Santa Lucia
Tim nazzjonali tal-futbol tal-Armenja	Nazionale di calcio dell'Armenia
San Bastjan	San Sebastiano
Kolugo	Dermoptera
Tim nazzjonali tal-futbol tal-Każakistan	Nazionale di calcio del Kazakistan
Tazza tal-Konfederazzjonijiet 2009	FIFA Confederations Cup 2009
Pika	Ochotona
Thomas Vermaelen	Thomas Vermaelen
UEFA Champions League 2009–10	UEFA Champions League 2009-2010
Tim nazzjonali tal-futbol tal-Lussemburgu	Nazionale di calcio del Lussemburgo
Diġitigrad	Digitigradi
Gareth Bale	Gareth Bale
Inkwiżizzjoni Spanjola	Inquisizione spagnola
Glen Johnson	Glen Johnson
Manuel Rivera-Ortiz	Manuel Rivera-Ortiz
Tim nazzjonali tal-futbol ta' San Marino	Nazionale di calcio di San Marino
Pika tal-kullar	Ochotona collaris
Immakulata Kunċizzjoni	Immacolata Concezione
Nigel de Jong	Nigel de Jong
Tim nazzjonali tal-futbol tal-Bjelorussja	Nazionale di calcio della Bielorussia
Tim nazzjonali tal-futbol tal-Albanija	Nazionale di calcio dell'Albania
Tim nazzjonali tal-futbol tal-Ġeorġja	Nazionale di calcio della Georgia
Tim nazzjonali tal-futbol tal-Litwanja	Nazionale di calcio della Lituania
Karmelitani	Ordine della Beata Vergine del Monte Carmelo
UEFA Champions League 2007–08	UEFA Champions League 2007-2008
Tim nazzjonali tal-futbol tal-Finlandja	Nazionale di calcio della Finlandia
Tim nazzjonali tal-futbol tal-Liechtenstein	Nazionale di calcio del Liechtenstein
Premier League 2008–09	Premier League 2008-2009
Tim nazzjonali tal-futbol tal-Estonja	Nazionale di calcio dell'Estonia
Premier League 2010–11	Premier League 2010-2011
Ħin supplementari	Tempi supplementari
Peter Mokaba Stadium	Peter Mokaba Stadium
Joe Hart	Joe Hart
Malena Ernman	Malena Ernman
Premier League 2007–08	Premier League 2007-2008
RSC Anderlecht	Royal Sporting Club Anderlecht
Barriera	Cava (miniera)
Oroskopju	Oroscopo
Eġizzjan demotiku	Demotico
Fatt	Fatto
FK Partizan	Fudbalski klub Partizan
Tim nazzjonali tal-futbol ta' Malta	Nazionale di calcio di Malta
Supereroj	Supereroe
UEFA Champions League 2008–09	UEFA Champions League 2008-2009
Tim nazzjonali tal-futbol ta' Ċipru	Nazionale di calcio di Cipro
Premier League 2009–10	Premier League 2009-2010
Tim nazzjonali tal-futbol tal-Montenegro	Nazionale di calcio del Montenegro
Andrey Korotayev	Andrej Korotaev
UEFA Champions League 2010–11	UEFA Champions League 2010-2011
Rafael Pereira da Silva (twieled fl-1990)	Rafael Pereira da Silva (1990)
FA Community Shield	FA Community Shield
Tim nazzjonali tal-futbol tal-Iżlanda	Nazionale di calcio dell'Islanda
Tim nazzjonali tal-futbol tal-Unjoni Sovjetika	Nazionale di calcio dell'Unione Sovietica
Soċjaliżmu Demokratiku	Socialismo democratico
Tim nazzjonali tal-futbol tal-Latvja	Nazionale di calcio della Lettonia
CONCACAF Gold Cup	CONCACAF Gold Cup
Pont du Gard	Ponte del Gard
Sligo	Sligo
Emblema ta' Malta	Stemma di Malta
Benvenuto Cellini	Benvenuto Cellini
Ordni Militari Sovran ta' Malta	Sovrano militare ordine di Malta
Standard Liège	Royal Standard de Liège
Club Brugge KV	Club Brugge Koninklijke Voetbalvereniging
Jóhanna Guðrún Jónsdóttir	Jóhanna Guðrún Jónsdóttir
Tim nazzjonali tal-futbol tal-Irlanda ta' Fuq	Nazionale di calcio dell'Irlanda del Nord
Edward Sapir	Edward Sapir
Kemmuna	Comino (isola)
FC BATE Borisov	Futbol'ny Klub BATE
Lucrezia Borgia	Lucrezia Borgia
Klara ta' Assisi	Chiara d'Assisi
Tim nazzjonali tal-futbol tal-Iżrael	Nazionale di calcio d'Israele
Gareth Barry	Gareth Barry
San Valentinu	San Valentino
FK Ekranas	Futbolo Klubas Ekranas
Mini ta' Cu Chi	Tunnel di Cu Chi
L-Innu Malti	L-Innu Malti
Midfilder	Centrocampista
Kwalifikazzjoni għat-Tazza tad-Dinja tal-Futbol 2010	Qualificazioni al campionato mondiale di calcio 2010
Kate Ryan	Kate Ryan
Lys Assia	Lys Assia
Patri Piju	Padre Pio da Pietrelcina
Analisi komplessa	Analisi complessa
Martín Cáceres	Martín Cáceres
Opossum grazzjuż ta' Aceramarca	Gracilinanus aceramarcae
Thylacinus	Thylacinus
Opossum ġurdien ta' Anderson	Marmosa andersoni
Opossum bugeddum skur	Caenolestes fuliginosus
Opossum ta' denbu qasir ta' imnieħru twil	Monodelphis scalops
Opossum ġurdien ta' Linnaeus	Marmosa murina
Fenek ta' denbu qotni tal-muntanji ta' Davis	Sylvilagus robustus
Opossum irqiq ta' Hendley	Marmosops handleyi
Royale Union Saint-Gilloise	Royale Union Saint-Gilloise
Łobez	Łobez
Fertilizzazzjoni ''in vitro''	FIVET
Tim nazzjonali tal-futbol tal-Gżejjer Faroe	Nazionale di calcio delle Fær Øer
Magnificat	Magnificat
Gowler (futbol)	Portiere (calcio)
Theofanis Gekas	Theofanis Gekas
Ażerbajġan fil-Festival tal-Eurovision	Azerbaigian all'Eurovision Song Contest
Papat ta' Avignon	Cattività avignonese
G-14	G-14
Glen Vella	Glen Vella
Armenja fil-Festival tal-Eurovision	Armenia all'Eurovision Song Contest
Tereza Kerndlová	Tereza Kerndlová
Albanija fil-Festival tal-Eurovision	Albania all'Eurovision Song Contest
Rush	Rush (gruppo musicale)
Dundalk	Dundalk
Kumitat tar-Reġjuni	Comitato delle regioni
Mandejżmu	Mandei
'O sole mio	'O sole mio
SK Sturm Graz	Sportklub Sturm Graz
Il-Merkant ta’ Venezja	Il mercante di Venezia
Hugo (film)	Hugo Cabret
Hapoel Tel Aviv FC	Hapoel Tel Aviv Football Club
UEFA Europa League 2009–10	UEFA Europa League 2009-2010
Phil Jones	Philip Anthony Jones
UEFA Europa League 2010–11	UEFA Europa League 2010-2011
Olympe de Gouges	Olympe de Gouges
Giovanni Falcone	Giovanni Falcone
Mdina	Medina (Malta)
Vulcano	Isola di Vulcano
Tranquillo Barnetta	Tranquillo Barnetta
Liġi tan-numri kbar	Legge dei grandi numeri
Andorra fil-Festival tal-Eurovision	Andorra all'Eurovision Song Contest
Kitba jeratika	Scrittura ieratica
Rapidshare	RapidShare
Batterija	Batteria
San Marino fil-Festival tal-Eurovision	San Marino all'Eurovision Song Contest
Federico Macheda	Federico Macheda
Regola tal-gowls barra mid-dar	Regola dei gol fuori casa
Las Meninas	Las Meninas (Velázquez)
Ingólfr Arnarson	Ingólfur Arnarson
Talpa marsupjal ta' Nofs in-nhar	Notoryctes typhlops
Talpa marsupjal tat-Tramuntana	Notoryctes caurinus
Elezzjonijiet Ewropej 2009	Elezioni europee del 2009
KF Tirana	Klubi Futbollit Tirana
Superliga Albaniża	Kategoria Superiore
Kewkba ta' Betlehem	Stella di Betlemme
FC Dinamo Minsk	Futbol'ny Klub Dynama Minsk
Nick Drake	Nick Drake
Marokk fil-Festival tal-Eurovision	Marocco all'Eurovision Song Contest
Zoran Tošić	Zoran Tošić
Golf	Golf (disambigua)
Kwalifikazzjoni għat-Tazza tad-Dinja tal-Futbol 2010 (UEFA)	Qualificazioni al campionato mondiale di calcio 2010 - UEFA
Palazz Belvedere	Belvedere (Vienna)
Andrea Poli	Andrea Poli
Bjelorussja fil-Festival tal-Eurovision	Bielorussia all'Eurovision Song Contest
Artemisia Gentileschi	Artemisia Gentileschi
Gżejjer Aran	Isole Aran
André Villas-Boas	André Villas-Boas
Samir Handanovič	Samir Handanovič
Ignazio Abate	Ignazio Abate
Gelson Fernandes	Gelson Fernandes
Idriss Carlos Kameni	Idriss Carlos Kameni
Marlee Matlin	Marlee Matlin
Dasyuromorphia	Dasyuromorphia
Football League	Football League
Fábio Pereira da Silva	Fábio Pereira da Silva
Antonio Nocerino	Antonio Nocerino
Mohamed Bouazizi	Mohamed Bouazizi
Anna Bergendahl	Anna Bergendahl
Denílson Pereira Neves	Denílson Pereira Neves
Emerson Ferreira da Rosa	Emerson Ferreira da Rosa
L-Ewwel Diviżjoni Belġjana	Pro League
KRC Genk	Koninklijke Racing Club Genk
Lied	Lied
Kalkulu tal-varjazzjonijiet	Calcolo delle variazioni
Ġgantija	Gigantia
UNCLOS Konvenzjoni tal-Ġnus Magħquda dwar id-Dritt tal-Baħar	Convenzione delle Nazioni Unite sul diritto del mare
Trama (narrattiva)	Trama (narrativa)
Filippu Neri	Filippo Neri
